starttime, endtime,message
time,5:14,message Cameras stolen i was wondering what happened Zuma sends people to steal the cameras we need the land can we maintain the land? Exhibit H Exhibit H 14 its our land. if you cant maintain your house can i have it 
5:50,9:29, He said all correct Please listen to malume Samson now Gwezy Point 1 TWO POINT "the white farmers are doing an amazing job "I'm not racist All his point led to NO LINKS WITH Gptas how is one going to sell the land when there is no plan to give title deeds? @Terence Tito if you are not literacy in Agricultural sector please reserve your question 
9:35,12:11, Terence tito no title deeds? so why give land lol Keep him calm @unathi I am asking a question not making a statement. if u not literate in the English language then refrain from making judgements we are 90% they are less than 10% of the country... we were doing fine before them "I don't know farming #1 stance BANKS Guptas aren’t even South Africans! Such support from the ANC! @Terence Tito u have been fed this poison that the land is all about agriculture and u swallowed it. 
13:28,17:02, "bullshit dude... I know it's about land Singi Mathebula you are dreaming my friend. @bushula my question is based on people wanting land but can they financially sustain the land they want OB MEETINGS land is wealth and prestige and whites have a history of farming on our land and have empowered themselves to the marginalize us into poverty @Terence Tito it seems I have touched the nerve judging by your explosion with such a slight provocation. i cant here mantashe guys "@dave I agree 100% Adv Maleka were suppose to conduct this 
17:06,18:46, "@bushula u touched a nerve by judgements can someone interprete for me.... what is Gwede saying This is a secretary who knows what he was doing not what Manyi did ​Discussion of first meeting said...Two points "@singi Mathebula Guys...it's all about the MONEY........ANC helping Guptas for all the kickbacks.......cone on guys.....it's plain to see...... "Mike terrance in this world of white vs black you can only take 1 side. what do u consider yourself 
18:56,19:50, "as per Gwede's Mantashes words  Hence the NEC should also be charged with corruption because Zuma could not make decisions without their approval. Am I understanding Gwede correctly? Show us that letter! Jody is that what he says.....? i cant here him hear Mantashe will throw Zuma in the bus can someone read for him "I'm paraphrasing 
20:07,21:18, They are All in it guys... Receive letter from OB banks thanks i cant hear a word he says Job losses HE SAID "@dave that's the sad thing thanks Knight "State Capture is so huge Mmmmmm....Job losses due to corruption..... @Terence Tito I reiterate my statement the land is not all about agriculture since u are so much educated to u have a survey of how much land is used for agriculture. 
21:37,23:43, one cannot send that type of letter to someone he's never met or didn't have a relationship with. Mantashe must just tell the chair the truth l OB sent letter to GM as he read hmm ok @Sipho.....ya that is very worrying "@bushula I never once said it was only agriculture why is he reading? fraudulently created jobs Is told to read 
23:54,25:00, this was to benefit OAKBAY NOT EMPLOYEES Did someone write this on his behalf He is reading a letter from Nazim Howa. for you to know as you can't read the letter the queshin lol Xpose letter of connection as OB acknowledgement of Gpta links to state control in American and the uk mixed people of black people are black Why dont you ask as to what was their response to the letter. @Desmond my sentiments AS well.. 
25:51,27:45, @dave east We not in America He is here to mantash his evidence....lols "The narrative that blacks cannot farm or manage farms ought to stop """we'll end up with a mafia state"" as apposed to Gweeeeeeedeeeeeeeeee?" THIS GUYS IS KILLING ME 😪🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 "@holylady1000 Listen with your belly Mantashe always sounds like he smoked a few bottlenecks before speaking "Julius Malema started the state capture commision of inquiry 
27:48,29:21, gwede banna 😂😂😂😂😂😂😂😂 Jerrrrrrr I dont trust this man. His not telling what is in his mind. He read and explain. Who knows maybe the Guptas wrote it for him. page 19 NOOOOO CAN'T🤣🤣🤣🤣🤣🤣🤣🤣 we must vote ANC and get Zuma back in power ! white people are confusing socalled coloured people and trying to make them a rival or a buffer to blacks. we are casualties of war. we need to unite Thuli Madonsela starts state Capture the coloured and whites must go to western cape 
29:27,30:52, Guys.....don't trust any of them...thay are All Cut From The Same Cloth....all corrupted I'm afraid. "WE ALL THE MONEY HE HAS zondo's choice of words ⭐ @Jngle Pssy WHY? @Jody Brian Herman that's where they belong @Jngle.......fraid you are brainwashed... "they can riba but they always take instruction from baas. alone What did you say to them? their origins come from the western cape 
